,embedding_type,feature_n,fam_duration,violation_type,trial_id,fam,test,stim_id
89,resnet_pa,3,9,background,5,inanimate_012_left_pair.png,inanimate_012_left_pair.png,12
90,resnet_pa,3,9,background,5,animate_010_right.png,animate_010_right.png,14
91,resnet_pa,3,9,background,5,animate_007_left.png,animate_007_left.png,15
92,resnet_pa,3,9,background,5,animate_002_left.png,animate_002_left.png,16
93,resnet_pa,3,9,background,5,animate_009_right_pair.png,animate_009_right_pair.png,18
94,resnet_pa,3,9,background,5,inanimate_004_left.png,inanimate_004_left.png,19
95,resnet_pa,3,9,background,5,inanimate_008_left.png,inanimate_008_left.png,20
96,resnet_pa,3,9,background,5,animate_012_left_pair.png,animate_012_left_pair.png,23
97,resnet_pa,3,9,background,5,inanimate_006_right_pair.png,inanimate_006_right_pair.png,26
98,resnet_pa,3,9,background,5,inanimate_003_left_pair.png,inanimate_003_left_pair.png,28
99,resnet_pa,3,9,background,5,inanimate_011_left_pair.png,inanimate_011_left_pair.png,35
100,resnet_pa,3,9,background,5,inanimate_004_right_pair.png,inanimate_004_right_pair.png,37
101,resnet_pa,3,9,background,5,inanimate_011_right_pair.png,inanimate_011_right_pair.png,39
102,resnet_pa,3,9,background,5,animate_006_right_pair.png,animate_006_right_pair.png,41
103,resnet_pa,3,9,background,5,animate_009_left.png,animate_009_left.png,42
104,resnet_pa,3,9,background,5,inanimate_005_left.png,inanimate_005_left.png,46
105,resnet_pa,3,9,background,5,inanimate_010_left_pair.png,inanimate_010_left_pair.png,47
106,resnet_pa,3,9,background,5,animate_006_right.png,animate_006_right.png,48
107,resnet_pa,3,9,background,5,inanimate_001_right_pair.png,inanimate_001_right_pair.png,51
108,resnet_pa,3,9,background,5,inanimate_002_right_pair.png,inanimate_002_right_pair.png,53
109,resnet_pa,3,9,background,5,inanimate_003_right_pair.png,inanimate_003_right_pair.png,54
110,resnet_pa,3,9,background,5,animate_012_left.png,animate_012_left.png,55
111,resnet_pa,3,9,background,5,animate_006_left_pair.png,animate_006_left_pair.png,57
112,resnet_pa,3,9,background,5,animate_003_left_pair.png,animate_003_left_pair.png,60
113,resnet_pa,3,9,background,5,inanimate_009_right_pair.png,inanimate_009_right_pair.png,63
114,resnet_pa,3,9,background,5,animate_006_left.png,animate_006_left.png,69
115,resnet_pa,3,9,background,5,animate_002_left_pair.png,animate_002_left_pair.png,70
116,resnet_pa,3,9,background,5,animate_009_right.png,animate_009_right.png,71
117,resnet_pa,3,9,background,5,inanimate_008_left_pair.png,inanimate_008_left_pair.png,75
118,resnet_pa,3,9,background,5,animate_002_right_pair.png,animate_002_right_pair.png,79
119,resnet_pa,3,9,background,5,animate_012_right_pair.png,animate_012_right_pair.png,82
120,resnet_pa,3,9,background,5,animate_011_right.png,animate_011_right.png,83
121,resnet_pa,3,9,background,5,animate_010_left.png,animate_010_left.png,94
122,resnet_pa,3,9,background,5,inanimate_009_left_pair.png,inanimate_009_left_pair.png,95
123,resnet_pa,3,9,background,5,animate_008_right.png,animate_008_right.png,97
124,resnet_pa,3,9,background,5,inanimate_010_left.png,inanimate_010_left.png,99
125,resnet_pa,3,9,background,5,inanimate_003_left.png,inanimate_003_left.png,100
126,resnet_pa,3,9,background,5,animate_005_right_pair.png,animate_005_right_pair.png,102
127,resnet_pa,3,9,background,5,inanimate_008_right_pair.png,inanimate_008_right_pair.png,103
128,resnet_pa,3,9,background,5,animate_011_left.png,animate_011_left.png,108
129,resnet_pa,3,9,background,5,animate_003_right_pair.png,animate_003_right_pair.png,111
130,resnet_pa,3,9,background,5,inanimate_010_right_pair.png,inanimate_010_right_pair.png,113
131,resnet_pa,3,9,background,5,animate_008_left.png,animate_008_left.png,116
132,resnet_pa,3,9,background,5,inanimate_002_left.png,inanimate_002_left.png,118
133,resnet_pa,3,9,background,5,inanimate_005_left_pair.png,inanimate_005_left_pair.png,122
134,resnet_pa,3,9,background,5,inanimate_007_left.png,inanimate_007_left.png,126
135,resnet_pa,3,9,background,5,animate_011_left_pair.png,animate_011_left_pair.png,127
136,resnet_pa,3,9,background,5,inanimate_006_left.png,inanimate_006_left.png,132
137,resnet_pa,3,9,background,5,animate_010_left_pair.png,animate_010_left_pair.png,133
138,resnet_pa,3,9,background,5,inanimate_004_left_pair.png,inanimate_004_left_pair.png,134
139,resnet_pa,3,9,background,5,animate_008_right_pair.png,animate_008_right_pair.png,140
140,resnet_pa,3,9,background,5,animate_004_right_pair.png,animate_004_right_pair.png,143
141,resnet_pa,3,9,background,5,animate_011_right_pair.png,animate_011_right_pair.png,146
142,resnet_pa,3,9,background,5,animate_005_left.png,animate_005_left.png,150
143,resnet_pa,3,9,background,5,inanimate_006_left_pair.png,inanimate_006_left_pair.png,152
144,resnet_pa,3,9,background,5,animate_012_right.png,animate_012_right.png,153
145,resnet_pa,3,9,background,5,inanimate_002_left_pair.png,inanimate_002_left_pair.png,160
146,resnet_pa,3,9,background,5,inanimate_007_right_pair.png,inanimate_007_right_pair.png,166
147,resnet_pa,3,9,background,5,animate_009_left_pair.png,animate_009_left_pair.png,169
148,resnet_pa,3,9,background,5,inanimate_001_left_pair.png,inanimate_001_left_pair.png,174
149,resnet_pa,3,9,background,5,inanimate_001_left.png,inanimate_001_left.png,175
150,resnet_pa,3,9,background,5,animate_004_right.png,animate_004_right.png,183
151,resnet_pa,3,9,background,5,inanimate_011_left.png,inanimate_011_left.png,186
152,resnet_pa,3,9,background,5,animate_010_right_pair.png,animate_010_right_pair.png,187
153,resnet_pa,3,9,background,5,inanimate_012_right_pair.png,inanimate_012_right_pair.png,189
154,resnet_pa,3,9,background,5,animate_007_right_pair.png,animate_007_right_pair.png,195
155,resnet_pa,3,9,background,5,inanimate_009_left.png,inanimate_009_left.png,197
156,resnet_pa,3,9,background,5,animate_004_left.png,animate_004_left.png,215
157,resnet_pa,3,9,background,5,animate_004_left_pair.png,animate_004_left_pair.png,241
158,resnet_pa,3,9,background,5,inanimate_007_left_pair.png,inanimate_007_left_pair.png,294
159,resnet_pa,3,9,background,5,animate_002_right.png,animate_002_right.png,296
160,resnet_pa,3,9,background,5,animate_001_left.png,animate_001_left.png,298
161,resnet_pa,3,9,background,5,animate_003_right.png,animate_003_right.png,307
162,resnet_pa,3,9,background,5,animate_003_left.png,animate_003_left.png,309
163,resnet_pa,3,9,background,5,animate_008_left_pair.png,animate_008_left_pair.png,316
164,resnet_pa,3,9,background,5,animate_005_right.png,animate_005_right.png,337
165,resnet_pa,3,9,background,5,inanimate_012_left.png,inanimate_012_left.png,360
166,resnet_pa,3,9,background,5,inanimate_005_right_pair.png,inanimate_005_right_pair.png,367
167,resnet_pa,3,9,background,5,animate_005_left_pair.png,animate_005_left_pair.png,449
168,resnet_pa,3,8,identity,1,animate_010_left_pair.png,animate_006_left_pair.png,17
169,resnet_pa,3,8,identity,1,inanimate_010_right.png,inanimate_003_right.png,21
170,resnet_pa,3,8,identity,1,inanimate_012_left_pair.png,inanimate_006_left_pair.png,44
171,resnet_pa,3,8,identity,1,inanimate_010_right.png,inanimate_006_right.png,58
172,resnet_pa,3,8,identity,1,animate_001_left_pair.png,animate_011_left_pair.png,65
173,resnet_pa,3,8,identity,1,animate_002_left.png,animate_006_left.png,74
174,resnet_pa,3,8,identity,1,inanimate_009_right.png,inanimate_012_right.png,76
175,resnet_pa,3,8,identity,1,animate_004_left.png,animate_011_left.png,80
176,resnet_pa,3,8,identity,1,animate_008_right.png,animate_012_right.png,81
177,resnet_pa,3,8,identity,1,inanimate_002_left.png,inanimate_001_left.png,85
178,resnet_pa,3,8,identity,1,inanimate_010_left.png,inanimate_011_left.png,86
179,resnet_pa,3,8,identity,1,inanimate_001_left_pair.png,inanimate_011_left_pair.png,87
180,resnet_pa,3,8,identity,1,animate_006_right.png,animate_009_right.png,96
181,resnet_pa,3,8,identity,1,animate_004_right_pair.png,animate_007_right_pair.png,105
182,resnet_pa,3,8,identity,1,animate_001_left_pair.png,animate_008_left_pair.png,114
183,resnet_pa,3,8,identity,1,animate_007_left_pair.png,animate_009_left_pair.png,119
184,resnet_pa,3,8,identity,1,inanimate_001_left_pair.png,inanimate_005_left_pair.png,121
185,resnet_pa,3,8,identity,1,animate_003_left.png,animate_001_left.png,135
186,resnet_pa,3,8,identity,1,inanimate_012_left_pair.png,inanimate_010_left_pair.png,145
187,resnet_pa,3,8,identity,1,inanimate_004_right_pair.png,inanimate_008_right_pair.png,149
188,resnet_pa,3,8,identity,1,animate_003_right_pair.png,animate_001_right_pair.png,151
189,resnet_pa,3,8,identity,1,inanimate_012_right_pair.png,inanimate_007_right_pair.png,159
190,resnet_pa,3,8,identity,1,inanimate_002_right.png,inanimate_001_right.png,167
191,resnet_pa,3,8,identity,1,inanimate_005_left_pair.png,inanimate_009_left_pair.png,168
192,resnet_pa,3,8,identity,1,inanimate_011_left_pair.png,inanimate_007_left_pair.png,172
193,resnet_pa,3,8,identity,1,inanimate_001_right_pair.png,inanimate_003_right_pair.png,181
194,resnet_pa,3,8,identity,1,inanimate_012_right.png,inanimate_003_right.png,185
195,resnet_pa,3,8,identity,1,inanimate_010_right.png,inanimate_012_right.png,193
196,resnet_pa,3,8,identity,1,animate_005_right_pair.png,animate_009_right_pair.png,200
197,resnet_pa,3,8,identity,1,animate_012_right_pair.png,animate_002_right_pair.png,207
198,resnet_pa,3,8,identity,1,animate_008_right_pair.png,animate_009_right_pair.png,208
199,resnet_pa,3,8,identity,1,inanimate_009_right_pair.png,inanimate_006_right_pair.png,209
200,resnet_pa,3,8,identity,1,inanimate_009_right_pair.png,inanimate_001_right_pair.png,210
201,resnet_pa,3,8,identity,1,animate_008_right.png,animate_003_right.png,213
202,resnet_pa,3,8,identity,1,animate_007_right.png,animate_006_right.png,214
203,resnet_pa,3,8,identity,1,inanimate_008_left.png,inanimate_005_left.png,229
204,resnet_pa,3,8,identity,1,inanimate_009_left_pair.png,inanimate_002_left_pair.png,237
205,resnet_pa,3,8,identity,1,animate_006_right.png,animate_011_right.png,245
206,resnet_pa,3,8,identity,1,animate_012_left_pair.png,animate_005_left_pair.png,247
207,resnet_pa,3,8,identity,1,inanimate_004_left_pair.png,inanimate_003_left_pair.png,252
208,resnet_pa,3,8,identity,1,animate_009_right.png,animate_001_right.png,257
209,resnet_pa,3,8,identity,1,animate_011_left.png,animate_008_left.png,258
210,resnet_pa,3,8,identity,1,inanimate_008_right.png,inanimate_010_right.png,269
211,resnet_pa,3,8,identity,1,animate_001_right.png,animate_005_right.png,270
212,resnet_pa,3,8,identity,1,animate_002_left.png,animate_010_left.png,275
213,resnet_pa,3,8,identity,1,animate_005_right_pair.png,animate_007_right_pair.png,281
214,resnet_pa,3,8,identity,1,animate_002_right_pair.png,animate_007_right_pair.png,282
215,resnet_pa,3,8,identity,1,inanimate_006_right_pair.png,inanimate_002_right_pair.png,283
216,resnet_pa,3,8,identity,1,inanimate_010_left_pair.png,inanimate_009_left_pair.png,285
217,resnet_pa,3,8,identity,1,inanimate_002_left_pair.png,inanimate_012_left_pair.png,287
218,resnet_pa,3,8,identity,1,inanimate_008_right_pair.png,inanimate_004_right_pair.png,289
219,resnet_pa,3,8,identity,1,inanimate_001_right_pair.png,inanimate_010_right_pair.png,290
220,resnet_pa,3,8,identity,1,inanimate_004_left_pair.png,inanimate_011_left_pair.png,292
221,resnet_pa,3,8,identity,1,inanimate_002_right_pair.png,inanimate_011_right_pair.png,302
222,resnet_pa,3,8,identity,1,inanimate_008_left.png,inanimate_007_left.png,308
223,resnet_pa,3,8,identity,1,inanimate_004_right.png,inanimate_007_right.png,310
224,resnet_pa,3,8,identity,1,inanimate_011_right.png,inanimate_004_right.png,311
225,resnet_pa,3,8,identity,1,animate_003_right.png,animate_001_right.png,318
226,resnet_pa,3,8,identity,1,inanimate_008_left_pair.png,inanimate_002_left_pair.png,320
227,resnet_pa,3,8,identity,1,animate_009_right_pair.png,animate_010_right_pair.png,321
228,resnet_pa,3,8,identity,1,inanimate_004_left_pair.png,inanimate_005_left_pair.png,329
229,resnet_pa,3,8,identity,1,inanimate_003_left.png,inanimate_008_left.png,330
230,resnet_pa,3,8,identity,1,animate_001_left_pair.png,animate_006_left_pair.png,332
231,resnet_pa,3,8,identity,1,animate_006_left.png,animate_001_left.png,333
232,resnet_pa,3,8,identity,1,inanimate_003_left_pair.png,inanimate_001_left_pair.png,335
233,resnet_pa,3,8,identity,1,inanimate_002_left_pair.png,inanimate_011_left_pair.png,341
234,resnet_pa,3,8,identity,1,inanimate_011_right_pair.png,inanimate_012_right_pair.png,343
235,resnet_pa,3,8,identity,1,animate_006_right.png,animate_007_right.png,344
236,resnet_pa,3,8,identity,1,animate_002_right.png,animate_011_right.png,347
237,resnet_pa,3,8,identity,1,inanimate_008_left_pair.png,inanimate_009_left_pair.png,352
238,resnet_pa,3,8,identity,1,inanimate_007_left_pair.png,inanimate_006_left_pair.png,353
239,resnet_pa,3,8,identity,1,inanimate_009_left_pair.png,inanimate_011_left_pair.png,359
240,resnet_pa,3,8,identity,1,inanimate_012_right_pair.png,inanimate_006_right_pair.png,362
241,resnet_pa,3,8,identity,1,animate_008_left.png,animate_009_left.png,363
242,resnet_pa,3,8,identity,1,animate_003_left.png,animate_011_left.png,376
243,resnet_pa,3,8,identity,1,inanimate_007_left.png,inanimate_002_left.png,378
244,resnet_pa,3,8,identity,1,inanimate_006_left_pair.png,inanimate_004_left_pair.png,380
245,resnet_pa,3,8,identity,1,animate_011_left_pair.png,animate_001_left_pair.png,381
246,resnet_pa,3,8,identity,1,inanimate_012_right.png,inanimate_005_right.png,386
247,resnet_pa,3,8,identity,1,animate_005_right_pair.png,animate_008_right_pair.png,392
248,resnet_pa,3,8,identity,1,animate_003_left.png,animate_002_left.png,398
249,resnet_pa,3,8,identity,1,inanimate_011_left.png,inanimate_002_left.png,400
250,resnet_pa,3,8,identity,1,animate_001_left.png,animate_002_left.png,405
251,resnet_pa,3,8,identity,1,inanimate_011_left_pair.png,inanimate_002_left_pair.png,408
252,resnet_pa,3,8,identity,1,animate_010_left.png,animate_007_left.png,409
253,resnet_pa,3,8,identity,1,animate_003_right_pair.png,animate_011_right_pair.png,413
254,resnet_pa,3,8,identity,1,animate_003_left_pair.png,animate_008_left_pair.png,414
255,resnet_pa,3,8,identity,1,animate_012_left.png,animate_004_left.png,417
256,resnet_pa,3,8,identity,1,inanimate_007_left.png,inanimate_008_left.png,418
257,resnet_pa,3,8,identity,1,animate_011_right_pair.png,animate_007_right_pair.png,422
258,resnet_pa,3,8,identity,1,animate_008_left_pair.png,animate_002_left_pair.png,426
259,resnet_pa,3,8,identity,1,inanimate_003_right_pair.png,inanimate_007_right_pair.png,427
260,resnet_pa,3,8,identity,1,inanimate_007_left_pair.png,inanimate_008_left_pair.png,428
261,resnet_pa,3,8,identity,1,animate_003_right_pair.png,animate_002_right_pair.png,432
262,resnet_pa,3,8,identity,1,inanimate_001_left_pair.png,inanimate_010_left_pair.png,434
263,resnet_pa,3,8,identity,1,animate_011_left.png,animate_002_left.png,439
264,resnet_pa,3,8,identity,1,inanimate_001_right.png,inanimate_009_right.png,442
265,resnet_pa,3,8,identity,1,inanimate_002_right_pair.png,inanimate_003_right_pair.png,444
266,resnet_pa,3,8,identity,1,inanimate_010_left_pair.png,inanimate_005_left_pair.png,448
267,resnet_pa,3,8,identity,1,inanimate_001_left.png,inanimate_004_left.png,456
268,resnet_pa,3,8,identity,1,animate_006_left_pair.png,animate_002_left_pair.png,458
269,resnet_pa,3,8,identity,1,animate_009_left_pair.png,animate_006_left_pair.png,459
270,resnet_pa,3,8,identity,1,inanimate_012_left.png,inanimate_001_left.png,460
271,resnet_pa,3,8,identity,1,animate_001_left_pair.png,animate_009_left_pair.png,461
272,resnet_pa,3,8,identity,1,inanimate_004_left_pair.png,inanimate_009_left_pair.png,465
273,resnet_pa,3,8,identity,1,animate_001_left.png,animate_003_left.png,468
274,resnet_pa,3,8,identity,1,animate_011_right.png,animate_012_right.png,469
275,resnet_pa,3,8,identity,1,inanimate_005_left.png,inanimate_007_left.png,470
276,resnet_pa,3,8,identity,1,inanimate_012_left.png,inanimate_007_left.png,471
277,resnet_pa,3,8,identity,1,inanimate_004_left_pair.png,inanimate_006_left_pair.png,472
278,resnet_pa,3,8,identity,1,animate_005_left_pair.png,animate_001_left_pair.png,476
279,resnet_pa,3,8,identity,1,animate_003_left.png,animate_012_left.png,477
280,resnet_pa,3,8,identity,1,inanimate_004_right_pair.png,inanimate_006_right_pair.png,478
281,resnet_pa,3,8,identity,1,inanimate_005_left.png,inanimate_001_left.png,481
282,resnet_pa,3,8,identity,1,animate_010_right_pair.png,animate_012_right_pair.png,489
283,resnet_pa,3,8,identity,1,animate_007_left.png,animate_005_left.png,490
284,resnet_pa,3,8,identity,1,animate_001_left_pair.png,animate_005_left_pair.png,492
285,resnet_pa,3,8,identity,1,animate_001_left.png,animate_004_left.png,494
286,resnet_pa,3,8,identity,1,inanimate_009_right.png,inanimate_001_right.png,498
287,resnet_pa,3,8,identity,1,animate_001_left_pair.png,animate_002_left_pair.png,512
288,resnet_pa,3,8,identity,1,animate_002_right.png,animate_003_right.png,515
289,resnet_pa,3,8,identity,1,animate_001_left.png,animate_007_left.png,518
290,resnet_pa,3,8,identity,1,animate_001_right_pair.png,animate_005_right_pair.png,520
291,resnet_pa,3,8,identity,1,inanimate_005_right_pair.png,inanimate_006_right_pair.png,521
292,resnet_pa,3,8,identity,1,animate_009_right.png,animate_010_right.png,523
293,resnet_pa,3,8,identity,1,animate_003_right_pair.png,animate_004_right_pair.png,524
294,resnet_pa,3,8,identity,1,inanimate_003_right.png,inanimate_011_right.png,526
295,resnet_pa,3,8,identity,1,animate_011_left.png,animate_007_left.png,528
296,resnet_pa,3,8,identity,1,inanimate_012_left_pair.png,inanimate_008_left_pair.png,532
297,resnet_pa,3,8,identity,1,animate_010_right.png,animate_003_right.png,533
298,resnet_pa,3,8,identity,1,animate_004_left_pair.png,animate_003_left_pair.png,536
299,resnet_pa,3,8,identity,1,inanimate_005_right_pair.png,inanimate_001_right_pair.png,537
300,resnet_pa,3,8,identity,1,inanimate_006_left.png,inanimate_011_left.png,539
301,resnet_pa,3,8,identity,1,inanimate_008_left_pair.png,inanimate_012_left_pair.png,544
302,resnet_pa,3,8,identity,1,animate_011_left.png,animate_004_left.png,545
303,resnet_pa,3,8,identity,1,inanimate_011_right.png,inanimate_008_right.png,547
304,resnet_pa,3,8,identity,1,inanimate_003_right_pair.png,inanimate_004_right_pair.png,550
305,resnet_pa,3,8,identity,1,inanimate_003_left_pair.png,inanimate_007_left_pair.png,551
306,resnet_pa,3,8,identity,1,inanimate_007_left.png,inanimate_009_left.png,553
307,resnet_pa,3,8,identity,1,animate_003_left.png,animate_010_left.png,554
308,resnet_pa,3,8,identity,1,animate_009_left.png,animate_008_left.png,555
309,resnet_pa,3,8,identity,1,animate_004_left_pair.png,animate_001_left_pair.png,556
310,resnet_pa,3,8,identity,1,inanimate_010_left_pair.png,inanimate_001_left_pair.png,557
311,resnet_pa,3,8,identity,1,inanimate_011_left.png,inanimate_007_left.png,561
312,resnet_pa,3,8,identity,1,animate_002_right.png,animate_010_right.png,562
313,resnet_pa,3,8,identity,1,inanimate_002_left_pair.png,inanimate_007_left_pair.png,566
314,resnet_pa,3,8,identity,1,animate_010_left_pair.png,animate_011_left_pair.png,570
315,resnet_pa,3,8,identity,1,animate_008_left.png,animate_010_left.png,573
316,resnet_pa,3,8,identity,1,animate_004_right_pair.png,animate_006_right_pair.png,576
317,resnet_pa,3,8,identity,1,inanimate_011_right.png,inanimate_009_right.png,577
318,resnet_pa,3,8,identity,1,inanimate_002_right_pair.png,inanimate_012_right_pair.png,580
319,resnet_pa,3,8,identity,1,animate_012_right_pair.png,animate_007_right_pair.png,581
320,resnet_pa,3,8,identity,1,animate_008_left.png,animate_002_left.png,582
321,resnet_pa,3,8,identity,1,inanimate_002_right.png,inanimate_003_right.png,587
322,resnet_pa,3,8,identity,1,animate_010_left.png,animate_003_left.png,591
323,resnet_pa,3,8,identity,1,animate_010_right_pair.png,animate_006_right_pair.png,593
324,resnet_pa,3,8,identity,1,inanimate_010_right_pair.png,inanimate_006_right_pair.png,601
325,resnet_pa,3,8,identity,1,animate_012_right_pair.png,animate_004_right_pair.png,602
